name,state,lat,lon,population,country
Manteca,CA,37.7927,-121.2264,94158,US
Fall River,MA,41.7136,-71.1015,94082,US
Mount Pleasant,SC,32.8537,-79.8203,93993,US
Livonia,MI,42.3972,-83.3733,93851,US
O'Fallon,MO,38.785,-90.7175,93801,US
Cape Breton,NS,46.1389,-60.1931,93694,CA
Chilliwack,BC,49.1577,-121.9509,93203,CA
Rapid City,SD,44.0716,-103.2204,92897,US
Carson,CA,33.8374,-118.2559,92871,US
Compton,CA,33.893,-118.2274,92698,US
Chino,CA,33.9836,-117.6654,92652,US
Hoover,AL,33.3763,-86.8068,92642,US
Roswell,GA,34.0391,-84.3513,92621,US
Kirkland,WA,47.697,-122.2057,92621,US
Avondale,AZ,33.3873,-112.3235,92477,US
Alafaya,FL,28.528,-81.1868,92449,US
Norwalk,CT,41.1144,-73.4215,92187,US
Brossard,QC,45.4667,-73.45,91525,CA
South Gate,CA,33.9447,-118.1926,91483,US
Santa Monica,CA,34.0235,-118.481,91169,US
Maple Ridge,BC,49.2167,-122.6,90990,CA
Slidell,LA,30.2887,-89.7828,90755,US
Florence,SC,34.178,-79.7898,90753,US
Germantown,MD,39.1755,-77.2643,90719,US
Lawton,OK,34.6175,-98.4202,90595,US
Missoula,MT,46.8751,-114.0214,90522,US
Mayaguez,PR,18.2003,-67.1397,90228,US
Westminster,CA,33.7523,-117.9938,89860,US
Joplin,MO,37.0757,-94.5018,89808,US
Clifton,NJ,40.863,-74.1575,89379,US
Waukegan,IL,42.3698,-87.8716,89076,US
Newton,MA,42.3316,-71.2085,89044,US
Lawrence,MA,42.7002,-71.1626,88736,US
Bloomington,MN,44.8306,-93.3151,88665,US
St. Augustine,FL,29.8976,-81.31,88385,US
Springdale,AR,36.1901,-94.1574,88160,US
Deerfield Beach,FL,26.305,-80.1277,88093,US
Newmarket,ON,44.05,-79.4667,87942,CA
Bryan,TX,30.665,-96.3807,87939,US
Troy,MI,42.5817,-83.1457,87898,US
San Leandro,CA,37.7074,-122.1599,87826,US
Franklin,TN,35.92,-86.8516,87133,US
Mission,TX,26.2039,-98.3256,87038,US
Citrus Heights,CA,38.6948,-121.288,86995,US
Melbourne,FL,28.1086,-80.6627,86576,US
Lake Forest,CA,33.6605,-117.6714,86281,US
Whittier,CA,33.9678,-118.0188,86165,US
Repentigny,QC,45.7333,-73.4667,86100,CA
Winchester,VA,39.1735,-78.1746,86067,US
Georgetown,TX,30.666,-97.6966,85999,US
San Ramon,CA,37.7624,-121.9365,85993,US
Town 'n' Country,FL,28.0106,-82.5763,85928,US
Auburn,WA,47.3039,-122.2108,85676,US
Livermore,CA,37.6868,-121.7607,85522,US
Muncie,IN,40.1989,-85.395,85519,US
Baytown,TX,29.7587,-94.9671,85205,US
Hawthorne,CA,33.9147,-118.3476,85191,US
Lehi,UT,40.4136,-111.8725,85173,US
Wenatchee,WA,47.436,-120.3295,85048,US
Peterborough,ON,44.3,-78.3167,84793,CA
North Port,FL,27.0576,-82.1977,84605,US
State College,PA,40.7909,-77.8567,84463,US
Vineland,NJ,39.4653,-74.9981,84416,US
Folsom,CA,38.6668,-121.1422,83916,US
Brooklyn Park,MN,45.1112,-93.3505,83876,US
Newport Beach,CA,33.6151,-117.8668,83845,US
Mountain View,CA,37.4001,-122.0796,83732,US
Westland,MI,42.3192,-83.3805,83633,US
Farmington Hills,MI,42.486,-83.3771,83515,US
The Villages,FL,28.9034,-81.9887,83498,US
Layton,UT,41.077,-111.962,83286,US
Cranston,RI,41.7658,-71.4858,83250,US
Warwick,RI,41.7062,-71.4334,83175,US
Madera,CA,36.963,-120.0778,83104,US
Buena Park,CA,33.8572,-118.0046,82871,US
Homestead,FL,25.4665,-80.4472,82807,US
Cicero,IL,41.8445,-87.7593,82797,US
New Rochelle,NY,40.9304,-73.7836,82769,US
South Jordan,UT,40.557,-111.9784,82686,US
Largo,FL,27.9088,-82.7712,82617,US
Redwood City,CA,37.5025,-122.2253,82447,US
Newark,OH,40.0706,-82.425,82292,US
Napa,CA,38.2975,-122.301,82103,US
Miami Beach,FL,25.8171,-80.1396,82031,US
Johns Creek,GA,34.0333,-84.2027,81988,US
Rancho Cordova,CA,38.5737,-121.2527,81849,US
Silver Spring,MD,39.0028,-77.0207,81462,US
Boynton Beach,FL,26.5281,-80.0811,81435,US
Elizabethtown,KY,37.7031,-85.8773,81379,US
Flagstaff,AZ,35.1872,-111.6194,81235,US
Somerville,MA,42.3908,-71.1014,81036,US
Alhambra,CA,34.084,-118.1355,81022,US
Springfield,OH,39.93,-83.7959,80812,US
Albany,GA,31.5776,-84.1762,80684,US
Anderson,IN,40.0891,-85.6892,80597,US
Terre Haute,IN,39.466,-87.3751,80554,US
Perris,CA,33.7898,-117.2233,80511,US
Jackson,MI,42.2431,-84.4038,80503,US
Florence,AL,34.8303,-87.6655,80501,US
Pharr,TX,26.1685,-98.1904,80333,US
Alton,IL,38.9037,-90.152,80162,US
Anniston,AL,33.6712,-85.8135,80156,US
Jonesboro,AR,35.8212,-90.6791,80137,US
Decatur,IL,39.8557,-88.9342,80124,US
Pine Hills,FL,28.5818,-81.4692,80105,US
Cheyenne,WY,41.135,-104.7902,79986,US
Port Huron,MI,42.9821,-82.4388,79899,US
Parma,OH,41.3843,-81.7286,79870,US
Lakewood,CA,33.8471,-118.1222,79850,US
Hattiesburg,MS,31.3074,-89.317,79749,US
Turlock,CA,37.5053,-120.8588,79611,US
Pasco,WA,46.2506,-119.1305,79575,US
Kendall,FL,25.6697,-80.3556,79562,US
Drummondville,QC,45.8833,-72.4833,79258,CA
Upland,CA,34.1178,-117.6604,79257,US
Kawartha Lakes,ON,44.35,-78.75,79247,CA
Plymouth,MN,45.0225,-93.4617,79220,US
Doral,FL,25.8152,-80.3565,79216,US
Castle Rock,CO,39.3763,-104.8535,79123,US
Valdosta,GA,30.8502,-83.2788,79120,US
Daytona Beach,FL,29.1995,-81.0982,78992,US
Tustin,CA,33.7311,-117.8107,78981,US
New Westminster,BC,49.2069,-122.9111,78916,CA
Milpitas,CA,37.4336,-121.8921,78578,US
Loveland,CO,40.4166,-105.0623,78410,US
Flower Mound,TX,33.0343,-97.1146,78389,US
Woodbury,MN,44.9057,-92.923,78305,US
Cedar Park,TX,30.5105,-97.8197,78301,US
Bethlehem,PA,40.6266,-75.3679,77956,US
Chino Hills,CA,33.9508,-117.7254,77927,US
Wausau,WI,44.962,-89.6459,77888,US
Morgantown,WV,39.6383,-79.9464,77875,US
Davis,CA,38.5553,-121.737,77858,US
Mableton,GA,33.8133,-84.5655,77678,US
Mansfield,TX,32.569,-97.1213,77510,US
Wyoming,MI,42.8908,-85.7066,77353,US
Redmond,WA,47.6763,-122.1169,77353,US
Alameda,CA,37.7668,-122.267,77238,US
Saratoga Springs,NY,43.0674,-73.7775,77152,US
Rochester Hills,MI,42.6645,-83.1563,77089,US
Pleasanton,CA,37.6663,-121.8805,76960,US
Carmichael,CA,38.6318,-121.3263,76948,US
Camarillo,CA,34.223,-119.0321,76945,US
Schaumburg,IL,42.0308,-88.0838,76868,US
Bellflower,CA,33.888,-118.1271,76819,US
Texarkana,TX,33.45,-94.0847,76783,US
Hammond,IN,41.6168,-87.4909,76768,US
Prince George,BC,53.9169,-122.7494,76708,CA
Salisbury,MD,38.3756,-75.5865,76593,US
Caledon,ON,43.8667,-79.8667,76581,CA
Missouri City,TX,29.563,-95.5365,76558,US
Dothan,AL,31.2336,-85.407,76419,US
Alexandria,LA,31.2923,-92.4702,76381,US
Evanston,IL,42.0464,-87.6943,76340,US
Broomfield,CO,39.9542,-105.0526,76304,US
Pittsburg,CA,38.0182,-121.8965,76257,US
Southfield,MI,42.4765,-83.2605,76236,US
Wesley Chapel,FL,28.2106,-82.3238,76011,US
Arlington Heights,IL,42.0955,-87.9826,76005,US
Pawtucket,RI,41.8744,-71.3743,75893,US
Chateauguay,QC,45.38,-73.75,75891,CA
Apple Valley,CA,34.5352,-117.2109,75473,US
Sheboygan,WI,43.7403,-87.7316,75453,US
Oshkosh,WI,44.0227,-88.5619,75313,US
Ellicott City,MD,39.2774,-76.8345,75257,US
Mansfield,OH,40.7656,-82.5275,75233,US
Poinciana,FL,28.1217,-81.4821,75068,US
Belleville,ON,44.1667,-77.3833,75052,CA
Lodi,CA,38.1218,-121.2932,75044,US
Battle Creek,MI,42.2985,-85.2296,74983,US
Lauderhill,FL,26.1605,-80.2241,74896,US
Lebanon,PA,40.3412,-76.4228,74675,US
Lakeville,MN,44.6774,-93.252,74354,US
Dover,NH,43.1887,-70.8845,74236,US
New Britain,CT,41.6759,-72.7862,74223,US
Airdrie,AB,51.2917,-114.0144,74100,CA
Bolingbrook,IL,41.6901,-88.1021,74096,US
Leander,TX,30.5728,-97.8618,74067,US
Sarnia,ON,42.9994,-82.3089,73944,CA
Owensboro,KY,37.7575,-87.1172,73882,US
Conway,AR,35.0753,-92.4692,73817,US
Harrisonburg,VA,38.4362,-78.8735,73815,US
Redlands,CA,34.0512,-117.1712,73375,US
Noblesville,IN,40.0355,-86.0042,73362,US
Rocklin,CA,38.8075,-121.2489,73327,US
St. Joseph,MO,39.7598,-94.821,73256,US
Tamarac,FL,26.2056,-80.2539,73019,US
Rogers,AR,36.317,-94.1531,72981,US
Pocatello,ID,42.8724,-112.4647,72963,US
Caguas,PR,18.2319,-66.0388,72922,US
Morristown,TN,36.2043,-83.3001,72890,US
Altoona,PA,40.5082,-78.4007,72876,US
San Marcos,TX,29.8734,-97.9356,72811,US
Jackson,TN,35.6538,-88.8354,72781,US
Ankeny,IA,41.7288,-93.6031,72615,US
Glen Burnie,MD,39.156,-76.6071,72590,US
Bristol,TN,36.5572,-82.2154,72565,US
Blaine,MN,45.1696,-93.2077,72488,US
Lake Elsinore,CA,33.6847,-117.3344,72461,US
Maricopa,AZ,33.0408,-112.0011,72459,US
Mount Vernon,NY,40.9136,-73.8291,72427,US
Framingham,MA,42.3085,-71.4368,72399,US
Wood Buffalo,AB,57.6042,-111.3284,72326,CA
Michigan City,IN,41.7092,-86.869,72294,US
Casas Adobes,AZ,32.3423,-111.0113,72059,US
Sault Ste. Marie,ON,46.5333,-84.35,72051,CA
Cleveland,TN,35.1817,-84.8707,72049,US
Janesville,WI,42.6854,-89.0135,71973,US
Queen Creek,AZ,33.2454,-111.6173,71867,US
Wilmington,DE,39.7415,-75.5416,71727,US
Centreville,VA,38.839,-77.4389,71706,US
Bayonne,NJ,40.6668,-74.1158,71553,US
Sumter,SC,33.9392,-80.393,71541,US
St. Charles,MO,38.7954,-90.5157,71508,US
Sherman,TX,33.6273,-96.6221,71496,US
Camden,NJ,39.9361,-75.1073,71496,US
Longview,WA,46.1461,-122.963,71347,US
Waukesha,WI,43.0087,-88.2464,71233,US
Maple Grove,MN,45.1089,-93.4626,71173,US
West Des Moines,IA,41.5521,-93.7806,71083,US
Dale City,VA,38.6473,-77.3459,71016,US
Tulare,CA,36.1995,-119.34,70945,US
Dublin,CA,37.7161,-121.8963,70803,US
North Richland Hills,TX,32.8604,-97.218,70780,US
Eastvale,CA,33.9617,-117.5803,70633,US
Apex,NC,35.7237,-78.8743,70630,US
Guaynabo,PR,18.3832,-66.1134,70599,US
Hammond,LA,30.5061,-90.4563,70502,US
Blacksburg,VA,37.23,-80.4279,70313,US
Baldwin Park,CA,34.0829,-117.9722,70138,US
East Orange,NJ,40.7651,-74.2117,70090,US
Walnut Creek,CA,37.9024,-122.0399,70088,US
Passaic,NJ,40.8574,-74.1282,70002,US
Saint John,NB,45.2806,-66.0761,69895,CA
Gaithersburg,MD,39.1346,-77.2131,69825,US
Porterville,CA,36.0643,-119.0338,69819,US
Dubuque,IA,42.5002,-90.707,69698,US
Mount Vernon,WA,48.4203,-122.3115,69561,US
Bethesda,MD,38.9866,-77.1188,69397,US
Welland,ON,42.9833,-79.2333,69302,CA
Redondo Beach,CA,33.8577,-118.3765,69291,US
Corvallis,OR,44.5698,-123.2779,69209,US
Glens Falls,NY,43.3109,-73.6458,69209,US
Watsonville,CA,36.9206,-121.7708,69089,US
Granby,QC,45.4,-72.7333,69025,CA
Fairbanks,AK,64.8353,-147.6533,68976,US
Fajardo,PR,18.3331,-65.6589,68857,US
Schenectady,NY,42.8025,-73.9275,68847,US
Brunswick,GA,31.1449,-81.4746,68845,US
Weston,FL,26.1006,-80.4054,68837,US
Hanford,CA,36.3274,-119.6549,68594,US
Great Falls,MT,47.5022,-111.2996,68580,US
Spring,TX,30.0613,-95.383,68580,US
Shawnee,KS,39.0158,-94.8076,68542,US
Ames,IA,42.0256,-93.6217,68494,US
Grand Forks,ND,47.9214,-97.0884,68373,US
St. Albert,AB,53.6303,-113.6258,68232,CA
Gary,IN,41.5905,-87.3473,68113,US
South Hill,WA,47.1198,-122.2853,68025,US
Eagan,MN,44.817,-93.1638,68000,US
Delray Beach,FL,26.455,-80.0905,67979,US
Spring Hill,TN,35.7437,-86.9116,67964,US
Haverhill,MA,42.7838,-71.0871,67698,US
Rockville,MD,39.0834,-77.1553,67671,US
Sebring,FL,27.477,-81.453,67549,US
Union City,CA,37.6032,-122.0181,67464,US
Horizon West,FL,28.4417,-81.6146,67416,US
El Paso de Robles,CA,35.6394,-120.656,67346,US
Palo Alto,CA,37.3905,-122.1468,67237,US
Yorba Linda,CA,33.889,-117.7714,67170,US
Bay City,MI,43.5902,-83.8887,67120,US
Alpharetta,GA,34.0704,-84.2738,66855,US
Novi,MI,42.4786,-83.4893,66717,US
DeKalb,IL,41.9314,-88.7481,66570,US
Caldwell,ID,43.6453,-116.6594,66516,US
Sammamish,WA,47.6017,-122.0416,66463,US
Union City,NJ,40.7675,-74.0323,66463,US
Commerce City,CO,39.8641,-104.843,66445,US
Lima,OH,40.741,-84.112,66412,US
Juana Diaz,PR,18.0532,-66.5044,66308,US
Palatine,IL,42.118,-88.043,66293,US
Skokie,IL,42.036,-87.74,66219,US
Port Charlotte,FL,26.9918,-82.114,66133,US
Dalton,GA,34.769,-84.972,66117,US
Greenwood,IN,39.6019,-86.1073,66029,US
Pflugerville,TX,30.4515,-97.6018,65971,US
Dundalk,MD,39.2704,-76.4942,65969,US
Malden,MA,42.4305,-71.0576,65906,US
Victoria,TX,28.8287,-96.9849,65886,US
Casper,WY,42.842,-106.3208,65842,US
Kankakee,IL,41.102,-87.8643,65635,US
Albany,OR,44.6272,-123.0965,65601,US
Rowlett,TX,32.9155,-96.5489,65463,US
Beaufort,SC,32.4597,-80.7235,65303,US
Brentwood,CA,37.9356,-121.719,65208,US
St. Cloud,FL,28.2363,-81.2779,65130,US
Castro Valley,CA,37.7088,-122.0626,65001,US
Kenner,LA,30.0109,-90.2549,64904,US
Waltham,MA,42.3889,-71.2423,64902,US
Port Orange,FL,29.1085,-81.0137,64767,US
Fredericton,NB,45.9636,-66.6431,64614,CA
Lynwood,CA,33.924,-118.2016,64578,US
North Little Rock,AR,34.7807,-92.2371,64538,US
Bellevue,NE,41.1485,-95.939,64510,US
Burnsville,MN,44.7648,-93.2793,64463,US
Reston,VA,38.9497,-77.3461,64414,US
South San Francisco,CA,37.6538,-122.4196,64305,US
Grande Prairie,AB,55.1708,-118.7947,64141,CA
Laguna Niguel,CA,33.5275,-117.705,64139,US
Huntersville,NC,35.406,-80.8716,63969,US
Sanford,FL,28.7891,-81.2757,63730,US
Millcreek,UT,40.6892,-111.8292,63648,US
Coon Rapids,MN,45.1755,-93.3094,63468,US
Hamilton,OH,39.3939,-84.5653,63468,US
Moore,OK,35.3293,-97.4757,63420,US
Medicine Hat,AB,50.0417,-110.6775,63382,CA
San Clemente,CA,33.4499,-117.6102,63273,US
Hendersonville,TN,36.3063,-86.5997,63091,US
Eden Prairie,MN,44.8488,-93.4595,63051,US
Halton Hills,ON,43.63,-79.95,62951,CA
Lakewood,WA,47.1628,-122.5299,62937,US
Bossier City,LA,32.5224,-93.6668,62901,US
Richland,WA,46.2824,-119.2939,62753,US
Council Bluffs,IA,41.2369,-95.8516,62586,US
Marietta,GA,33.9533,-84.5422,62263,US
Bozeman,MT,45.6833,-111.0558,62258,US
Wellington,FL,26.6461,-80.2699,62146,US
Pontiac,MI,42.6493,-83.2878,62104,US
Taylor,MI,42.226,-83.2688,62081,US
Aurora,ON,44.0,-79.4667,62057,CA
La Habra,CA,33.9282,-117.9515,61970,US
Jupiter,FL,26.92,-80.1128,61883,US
Woodland,CA,38.6712,-121.75,61854,US
Parker,CO,39.5084,-104.7753,61783,US
Dearborn Heights,MI,42.3164,-83.2769,61771,US
Chapel Hill,NC,35.9271,-79.0391,61607,US
Palm Harbor,FL,28.0847,-82.7481,61512,US
Springfield,OR,44.0538,-122.9811,61499,US
Port Coquitlam,BC,49.2625,-122.7811,61498,CA
Encinitas,CA,33.0492,-117.261,61480,US
Bristol,CT,41.6812,-72.9407,61462,US
Shoreline,WA,47.7564,-122.3426,61431,US
Mirabel,QC,45.65,-74.0833,61108,CA
Montebello,CA,34.0155,-118.1108,61045,US
Palm Beach Gardens,FL,26.8466,-80.1679,60959,US
Casa Grande,AZ,32.9069,-111.7624,60905,US
La Mesa,CA,32.7703,-117.0204,60797,US
Florence-Graham,CA,33.9682,-118.2447,60690,US
White Plains,NY,41.022,-73.7547,60666,US
Meriden,CT,41.5369,-72.7946,60545,US
Stonecrest,GA,33.6842,-84.1372,60501,US
San Rafael,CA,37.9905,-122.5221,60433,US
Taunton,MA,41.9036,-71.0943,60433,US
Euless,TX,32.8508,-97.08,60421,US
North Miami,FL,25.9008,-80.1686,60344,US
Wylie,TX,33.0362,-96.5161,60334,US
Pico Rivera,CA,33.9901,-118.0888,60272,US
Madison,AL,34.7114,-86.7626,60106,US
Revere,MA,42.4189,-71.004,60012,US
Blue Springs,MO,39.0124,-94.2721,59965,US
Blainville,QC,45.67,-73.88,59819,CA
West Allis,WI,43.0068,-88.0296,59612,US
Gardena,CA,33.8943,-118.3072,59422,US
Medford,MA,42.4234,-71.1087,59354,US
Herriman,UT,40.4899,-112.017,59346,US
Santee,CA,32.8554,-116.9851,59332,US
Petaluma,CA,38.2423,-122.6266,59247,US
Margate,FL,26.2466,-80.2119,59198,US
Des Plaines,IL,42.0345,-87.9008,59156,US
Monterey Park,CA,34.0497,-118.1326,59132,US
Kokomo,IN,40.464,-86.1277,59122,US
St. Peters,MO,38.7825,-90.6061,59092,US
National City,CA,32.6654,-117.0983,58893,US
Lac-Brome,QC,45.2167,-72.5167,58889,CA
The Hammocks,FL,25.67,-80.4482,58838,US
Towson,MD,39.3944,-76.619,58679,US
Taylorsville,UT,40.6569,-111.9493,58678,US
Hoboken,NJ,40.7452,-74.0281,58668,US
Cupertino,CA,37.3168,-122.0466,58566,US
Severn,MD,39.1355,-76.6956,58402,US
Carson City,NV,39.1511,-119.7476,58384,US
Lenexa,KS,38.9609,-94.8018,58384,US
Lake Havasu City,AZ,34.5006,-114.3113,58359,US
Coconut Creek,FL,26.2803,-80.1842,58330,US
Midwest City,OK,35.463,-97.371,58297,US
Bentonville,AR,36.3547,-94.2305,58249,US
Apopka,FL,28.7015,-81.5316,58232,US
St. Clair Shores,MI,42.4925,-82.8961,58140,US
Bel Air South,MD,39.5022,-76.3113,58137,US
North Vancouver,BC,49.3202,-123.0699,58120,CA
Royal Oak,MI,42.5084,-83.1539,57950,US
Bowie,MD,38.9549,-76.7406,57926,US
Orland Park,IL,41.6075,-87.8619,57916,US
Kannapolis,NC,35.4764,-80.6408,57890,US
Brookhaven,GA,33.8743,-84.3314,57855,US
Lacey,WA,47.0462,-122.7933,57737,US
Decatur,AL,34.5731,-86.9905,57361,US
Saint-Hyacinthe,QC,45.6167,-72.95,57239,CA
Kettering,OH,39.6956,-84.1494,57206,US
Bradenton,FL,27.4901,-82.5757,57014,US
Sarasota,FL,27.3387,-82.5432,56970,US
Marana,AZ,32.4355,-111.1558,56938,US
Bartlett,TN,35.2337,-89.8195,56876,US
Oak Lawn,IL,41.7139,-87.7528,56861,US
Kyle,TX,29.9932,-97.8852,56823,US
Smyrna,TN,35.9687,-86.5264,56692,US
Highland,CA,34.1113,-117.165,56675,US
Smyrna,GA,33.8633,-84.5168,56633,US
New Brunswick,NJ,40.487,-74.445,56345,US
Beaumont,CA,33.9076,-116.9766,56266,US
Fountain Valley,CA,33.7105,-117.9514,56258,US
Southaven,MS,34.9514,-89.9786,56226,US
DeSoto,TX,32.5992,-96.8633,56211,US
Tigard,OR,45.4237,-122.7845,56011,US
Perth Amboy,NJ,40.5202,-74.2724,55855,US
Apple Valley,MN,44.7457,-93.2004,55679,US
Fountainebleau,FL,25.7723,-80.346,55665,US
South Whittier,CA,33.9336,-118.0312,55650,US
Berwyn,IL,41.8433,-87.7909,55595,US
Mount Prospect,IL,42.0641,-87.9375,55472,US
Texas City,TX,29.4154,-94.9682,55364,US
West Haven,CT,41.2739,-72.9672,55351,US
Chicopee,MA,42.1764,-72.5719,55295,US
Plainfield,NJ,40.6154,-74.4157,55236,US
San Jacinto,CA,33.797,-116.9916,55180,US
Arcadia,CA,34.1342,-118.0373,55170,US
West Sacramento,CA,38.5557,-121.5505,54927,US
Tinley Park,IL,41.567,-87.8049,54842,US
Little Elm,TX,33.1858,-96.9295,54820,US
Peabody,MA,42.5335,-70.9725,54695,US
Westfield,IN,40.0341,-86.1529,54677,US
Yucaipa,CA,34.0336,-117.0429,54421,US
Rocky Mount,NC,35.9685,-77.804,54297,US
Kentwood,MI,42.8852,-85.5926,54296,US
Hacienda Heights,CA,33.997,-117.9727,54291,US
Manhattan,KS,39.1886,-96.6048,54239,US
Twin Falls,ID,42.5645,-114.4613,54164,US
Colton,CA,34.0538,-117.3255,53772,US
Normal,IL,40.5217,-88.9884,53569,US
Pinellas Park,FL,27.8589,-82.7078,53560,US
Wheaton,IL,41.8561,-88.1085,53557,US
Diamond Bar,CA,33.9992,-117.8161,53355,US
Oak Park,IL,41.8872,-87.7899,53292,US
Eagle Mountain,UT,40.3137,-112.0114,53290,US
Aspen Hill,MD,39.0927,-77.0826,53279,US
Edina,MN,44.8914,-93.3602,53262,US
Huntington Park,CA,33.98,-118.2167,53108,US
Minnetonka,MN,44.9322,-93.4598,53064,US
Elyria,OH,41.376,-82.106,53035,US
Beloeil,QC,45.5667,-73.2,52959,CA
Lincoln,CA,38.8774,-121.2937,52956,US
Wheaton,MD,39.0492,-77.0573,52926,US
Burleson,TX,32.517,-97.3344,52918,US
Grand Island,NE,40.9218,-98.3586,52884,US
Wake Forest,NC,35.9632,-78.514,52844,US
Placentia,CA,33.8807,-117.8553,52826,US
North Bay,ON,46.3,-79.45,52662,CA
Kendale Lakes,FL,25.7081,-80.4078,52622,US
Catalina Foothills,AZ,32.3046,-110.8838,52593,US
Novato,CA,38.092,-122.5575,52546,US
Charlottetown,PE,46.2403,-63.1347,52390,CA
Aloha,OR,45.492,-122.8725,52389,US
Mooresville,NC,35.5847,-80.8266,52381,US
Cathedral City,CA,33.8362,-116.4642,52267,US
Paramount,CA,33.8977,-118.1651,52050,US
Westchester,FL,25.7471,-80.3523,52032,US
West New York,NJ,40.7857,-74.0094,52004,US
Palm Desert,CA,33.7378,-116.3695,51990,US
Levittown,NY,40.7241,-73.5125,51904,US
Vernon,BC,50.267,-119.272,51896,CA
Columbus,IN,39.2093,-85.9183,51824,US
Florissant,MO,38.7996,-90.3269,51773,US
Dunwoody,GA,33.9418,-84.3122,51758,US
Delano,CA,35.7662,-119.2635,51679,US
Summerville,SC,33.0016,-80.1799,51654,US
Collierville,TN,35.047,-89.6987,51515,US
Burien,WA,47.4762,-122.3394,51513,US
East Honolulu,HI,21.2975,-157.7211,51360,US
Brandon,MB,49.8483,-99.95,51313,CA
Country Club,FL,25.9407,-80.3102,51296,US
Mascouche,QC,45.75,-73.6,51183,CA
Hoffman Estates,IL,42.064,-88.1468,51175,US
Rockwall,TX,32.9169,-96.4374,51168,US
Grapevine,TX,32.9343,-97.0742,51139,US
Aliso Viejo,CA,33.5792,-117.7289,51113,US
Jeffersonville,IN,38.3376,-85.7026,51043,US
Troy,NY,42.7354,-73.6751,51033,US
El Dorado Hills,CA,38.675,-121.049,51026,US
Milford city ,CT,41.2255,-73.0625,51023,US
Mishawaka,IN,41.6742,-86.1666,51021,US
Levittown,PA,40.1533,-74.8531,50926,US
Glendora,CA,34.1449,-117.8467,50926,US
Cuyahoga Falls,OH,41.1641,-81.5207,50909,US
Enid,OK,36.4063,-97.87,50653,US
Hilo,HI,19.6883,-155.0863,50404,US
Draper,UT,40.4957,-111.8605,50278,US
Florin,CA,38.4832,-121.4043,50211,US
Murray,UT,40.6498,-111.8874,50188,US
Downers Grove,IL,41.7949,-88.0172,50054,US
Everett,MA,42.4064,-71.0545,50045,US
Rosemead,CA,34.0689,-118.0823,50013,US
Lakewood,OH,41.4822,-81.8008,50007,US
Covina,CA,34.0903,-117.8818,49888,US
Stouffville,ON,43.9667,-79.25,49864,CA
Coral Gables,FL,25.7037,-80.2715,49802,US
Tamiami,FL,25.7556,-80.4016,49752,US
North Bethesda,MD,39.0393,-77.1191,49677,US
McLean,VA,38.9436,-77.1943,49627,US
Shawinigan,QC,46.5667,-72.75,49620,CA
Bothell,WA,47.7735,-122.2044,49610,US
St. Louis Park,MN,44.9488,-93.3649,49594,US
Chesterfield,MO,38.6589,-90.5803,49574,US
Lawrence,IN,39.8674,-85.9904,49517,US
Cypress,CA,33.8171,-118.0386,49498,US
Titusville,FL,28.5727,-80.8193,49385,US
Ceres,CA,37.5952,-120.962,49342,US
Dublin,OH,40.1112,-83.1454,49294,US
Stillwater,OK,36.1317,-97.0742,49269,US
Portage,MI,42.2,-85.5906,49259,US
Joliette,QC,46.0167,-73.45,49246,CA
Tuckahoe,VA,37.5878,-77.5858,49183,US
Leesburg,VA,39.1057,-77.5544,49171,US
Bedford,TX,32.8464,-97.135,49085,US
Fort Pierce,FL,27.4255,-80.3431,49082,US
Ocoee,FL,28.5796,-81.5332,49033,US
Azusa,CA,34.1386,-117.9124,49031,US
Rimouski,QC,48.45,-68.53,48935,CA
Courtenay,BC,49.6878,-124.9944,48917,CA
Cedar Hill,TX,32.581,-96.9591,48879,US
Biloxi,MS,30.4426,-88.9514,48861,US
Euclid,OH,41.5903,-81.5188,48823,US
Poway,CA,32.9871,-117.0201,48713,US
Gallatin,TN,36.3782,-86.4698,48532,US
Wauwatosa,WI,43.0616,-88.0347,48529,US
San Luis Obispo,CA,35.2669,-120.669,48491,US
Saratoga Springs,UT,40.345,-111.9154,48425,US
Dollard-des-Ormeaux,QC,45.4833,-73.8167,48403,CA
Wilson,NC,35.7311,-77.9284,48370,US
Antelope,CA,38.7153,-121.361,48301,US
Oro Valley,AZ,32.4208,-110.9767,48162,US
University,FL,28.0771,-82.4335,48127,US
Goose Creek,SC,32.9927,-80.0055,48078,US
Niagara Falls,NY,43.0921,-79.0147,47987,US
Middletown,CT,41.5476,-72.6549,47958,US
North Highlands,CA,38.6713,-121.3721,47957,US
Winter Garden,FL,28.5421,-81.5967,47872,US
Cerritos,CA,33.8678,-118.0686,47867,US
Huntsville,TX,30.7009,-95.5567,47864,US
Cornwall,ON,45.0275,-74.74,47845,CA
Minot,ND,48.2375,-101.278,47791,US
Victoriaville,QC,46.05,-71.9667,47760,CA
Glenview,IL,42.0825,-87.8214,47752,US
Georgina,ON,44.3,-79.4333,47642,CA
Roswell,NM,33.373,-104.5294,47638,US
Los Banos,CA,37.063,-120.8406,47593,US
Brea,CA,33.9254,-117.8655,47469,US
Prescott,AZ,34.5849,-112.4473,47400,US
Pahrump,NV,36.2235,-115.9974,47347,US
East Providence,RI,41.8065,-71.3565,47281,US
Whitney,NV,36.1008,-115.0379,47221,US
La Mirada,CA,33.9025,-118.0093,47180,US
Mentor,OH,41.6893,-81.3362,47171,US
Beavercreek,OH,39.731,-84.0624,47126,US
